Loss,Accuracy
2.0848359301751116,0.16722585260868073
1.8257927777149596,0.17428798973560333
1.8066135966931343,0.17494872212409973
1.7983870450884687,0.17844118177890778
1.7940442976103834,0.18086101114749908
1.791308443511945,0.1837613731622696
1.7905540187713385,0.18506568670272827
1.788599906143902,0.186738982796669
1.78758067351971,0.18692775070667267
1.7858686175974823,0.19103804230690002
1.7838712433187145,0.19441893696784973
1.7814823765379366,0.19985927641391754
1.7798485636697823,0.20302565395832062
1.7755947478110892,0.20968447625637054
1.77043390748074,0.21640338003635406
1.763137441758522,0.22577378153800964
1.7531187361323985,0.23709207773208618
1.7388910718469786,0.25206586718559265
1.7229419956091725,0.2672027051448822
1.7034989590390617,0.28406429290771484
1.6791411496440758,0.30147507786750793
1.652653365870803,0.3203531801700592
1.6225787490173864,0.34217458963394165
1.5902676781685186,0.363412469625473
1.5536641498951098,0.38321733474731445
1.5149524203761475,0.4066605567932129
1.473458009783295,0.43126216530799866
1.4288350037991118,0.45723676681518555
1.3841578265245142,0.478217214345932
1.3357876808189548,0.5017204880714417
1.2876985921354986,0.5261762142181396
1.2364732542999683,0.5500742197036743
1.1863891960281836,0.5738006234169006
1.134736625956547,0.5964800715446472
1.0841289774588825,0.6197859644889832
1.0336487270207007,0.641555905342102
0.9828732688171832,0.6621845364570618
0.9336555171338375,0.682718813419342
0.8856406298280453,0.7032272815704346
0.8396466579929653,0.7208268642425537
0.7934034403362675,0.7409577965736389
0.7487203622258761,0.7582141160964966
0.7069046403608704,0.7733852863311768
0.6655075208957489,0.7902897596359253
0.6252691046354678,0.8056754469871521
0.5887496628031083,0.8194564580917358
0.5524431129473758,0.8324394822120667
0.517150718077997,0.8440151810646057
0.48735512426995536,0.8548100590705872
0.4554939835789784,0.8658108711242676
0.4257509161816799,0.8761079907417297
0.3978477290252024,0.8861734867095947
0.3737116629034975,0.8929009437561035
0.3501480942293153,0.9013446569442749
0.3260373349190761,0.9101229906082153
0.3056053546776031,0.9145593047142029
0.28347500816697374,0.923749566078186
0.2668334365147296,0.928151547908783
0.24763006627543294,0.9342612028121948
0.23188566205695135,0.9401563405990601
0.21605041114591053,0.944627046585083
0.2007883173550096,0.9491148591041565
0.18960563179062334,0.9519980549812317
0.1780989841858709,0.9551301598548889
0.16660550652484984,0.9583823084831238
0.15747601928550092,0.961694598197937
0.1459207871065761,0.9649467468261719
0.1377002528969638,0.966474175453186
0.13186268929996875,0.9677441716194153
0.1245348251012113,0.9696663022041321
0.11916859502503871,0.9712709188461304
0.11126719547209846,0.9727382659912109
0.1071576458420223,0.9734075665473938
0.10410640509528925,0.9739224314689636
0.09815228748923222,0.9756815433502197
0.0939805624765033,0.9763851761817932
0.09323923111108193,0.9765653610229492
0.08828311721172981,0.9785046577453613
0.08623965550318743,0.977715253829956
0.08128656780025596,0.979508638381958
0.07909439725796506,0.9797660708427429
0.08083402938923488,0.9790023565292358
0.07252588937601374,0.9813535809516907
0.08003264982309415,0.9782472252845764
0.06614967745719033,0.9826664328575134
