Loss,Accuracy
2.071716283079169,0.16840942203998566
1.827514202693409,0.1742502748966217
1.8074092920816236,0.17560479044914246
1.7977148372983736,0.1764330267906189
1.7943279805685146,0.1768471598625183
1.790985974066046,0.18314525485038757
1.7897692515242276,0.18092797696590424
1.7884465441651303,0.18455153703689575
1.7874568518831373,0.1860009729862213
1.7867014988874779,0.18759706616401672
1.7856606883028836,0.18941746652126312
1.7842807087521584,0.19234220683574677
1.7832838768963488,0.19185906648635864
1.7817460163436816,0.1976567655801773
1.7794958356909696,0.19901128113269806
1.77701230724558,0.20294544100761414
1.7739873661545529,0.20838941633701324
1.7702056515943758,0.21292749047279358
1.7660772740011956,0.21962246298789978
1.7610515654035643,0.22389309108257294
1.7545465305527286,0.2310539335012436
1.7467024582704451,0.24083755910396576
1.7376912715506858,0.24948234856128693
1.7277990840345854,0.2580322325229645
1.7163559213271935,0.2667115330696106
1.7030205734234303,0.2782551646232605
1.688714209207488,0.28906548023223877
1.6733225828726586,0.3013855814933777
1.6564600982786801,0.311065673828125
1.6372440359124025,0.32355833053588867
1.6179205032264972,0.3368188440799713
1.5971740810307598,0.34905269742012024
1.5765739143620854,0.3593798577785492
1.5538153181651342,0.3732529282569885
1.531030503267843,0.38430479168891907
1.5058753629992434,0.3974445164203644
1.4825803972769134,0.409928560256958
1.4587656860375917,0.4219984710216522
1.4337380657689058,0.4325844645500183
1.4091947636553461,0.4448786973953247
1.3836883001784654,0.4576733410358429
1.3598297791652652,0.46979501843452454
1.3359994357567821,0.47969940304756165
1.3121140839360197,0.491941899061203
1.2869696775265855,0.5018031597137451
1.2646207509584035,0.5115954279899597
1.2401805554100431,0.522914707660675
1.2178430653064358,0.5326207280158997
1.1950716257802934,0.5425164699554443
1.1726284528587423,0.552679717540741
1.1529079525228094,0.5590813159942627
1.1307388314319766,0.5713669657707214
1.1114937021038147,0.5779152512550354
1.0915182389083165,0.5852572917938232
1.0718980026190814,0.5942643880844116
1.0537122780522126,0.6020205616950989
1.0345618331284652,0.6097163558006287
1.0170784271001594,0.618352472782135
1.0001137834876024,0.6240811944007874
0.9831664644791875,0.6315094828605652
0.9667973541759263,0.6367464065551758
0.9516945117073745,0.6420868039131165
0.936105267113853,0.6493425965309143
0.9224971002022104,0.6531214118003845
0.9065719247008306,0.659842312335968
0.8939938856774813,0.664889395236969
0.8796799938743823,0.6699537634849548
0.8677086150847381,0.674457311630249
0.8527347484261747,0.6816181540489197
0.8422700948471995,0.6846550703048706
0.829937495939948,0.6894261240959167
0.8192092218881858,0.6925061345100403
0.8074930362928175,0.6970096826553345
0.7968955036686886,0.7034026980400085
0.7872102689302028,0.7042568325996399
0.7750665688813381,0.709605872631073
0.7663084105884667,0.7136608362197876
0.7554025141049251,0.7172671556472778
0.74767334602649,0.7199675440788269
0.7380232679266718,0.723271906375885
0.7285332337778276,0.72705078125
0.7215738813423833,0.7297770380973816
0.7131330838348076,0.7318045496940613
0.7047223715911837,0.7372916340827942
0.6977184986349885,0.7386289238929749
