Loss,Accuracy
1.484150000035722,0.25008201599121094
1.4117154783527899,0.25304853916168213
1.3958283733001573,0.25409433245658875
1.3914957760786733,0.2549419105052948
1.3887595036644196,0.2586261034011841
1.3864666924245213,0.26116883754730225
1.385184106383516,0.2662542760372162
1.3841692260121614,0.26997265219688416
1.3830741173195986,0.2730758786201477
1.3816725263380467,0.2777443528175354
1.3798391742406442,0.2815174162387848
1.3772374453938994,0.289487361907959
1.37413859370304,0.2974230945110321
1.3700728569304543,0.3059466779232025
1.365177740480341,0.31276828050613403
1.3590885750039832,0.3211551606655121
1.3525053827972828,0.3304579555988312
1.3448419834275158,0.3422829806804657
1.3358525445961578,0.34996581077575684
1.3261139157497956,0.3607518672943115
1.3156077086363276,0.3702118992805481
1.3035042526260763,0.3817019760608673
1.29124311066782,0.39076554775238037
1.2776437796620743,0.40139439702033997
1.263820101388578,0.4124470353126526
1.249106403827993,0.42284348607063293
1.233472529155134,0.4346206486225128
1.2174547247192424,0.4447026550769806
1.200930936054587,0.455440878868103
1.1840813111900388,0.4656527638435364
1.1666483519489603,0.47718387842178345
1.1492267109283583,0.48558440804481506
1.1314225347418534,0.49766916036605835
1.113578285170351,0.5059124827384949
1.096018859836555,0.5161585807800293
1.0783810613714337,0.5255433917045593
1.0603813778074815,0.5357621312141418
1.0423107762835406,0.5447095036506653
1.0253512860028937,0.5531920790672302
1.0082983561370442,0.5610047578811646
0.9910487885419751,0.5693506598472595
0.9745147870683702,0.5783390402793884
0.9573646666721701,0.5871428847312927
0.9427085910149821,0.5933356285095215
0.9257767601625934,0.6007518768310547
0.9111487452509627,0.6073342561721802
0.8956967512614419,0.6140806674957275
0.8809561353274102,0.621900200843811
0.8668678402607358,0.6275324821472168
0.8534232329784479,0.6336842179298401
0.840473548828211,0.6401982307434082
0.8272950127836945,0.6456186175346375
0.8144569490319316,0.649856448173523
0.8034554156438993,0.6557142734527588
0.7919202582622666,0.658988356590271
0.78100049562024,0.6637457013130188
0.7705220650876945,0.6698154211044312
0.7610831592185645,0.6722419857978821
0.7504418029429891,0.6768420934677124
0.7422931369803005,0.6810116171836853
0.7336276469178503,0.6837320327758789
0.7259839523628976,0.6855024099349976
0.717397195215675,0.6908749341964722
0.7098323417622507,0.693520188331604
0.7032840431152104,0.6962406039237976
0.6964732685222743,0.6984074115753174
0.6897531378391419,0.7013738751411438
0.6841492747869381,0.7035064697265625
0.6787689038457239,0.7047573328018188
0.6730917943607677,0.706678032875061
0.6686635800477013,0.7083321809768677
0.6640736928119777,0.7107176780700684
0.6583053015701101,0.7134381532669067
0.6547239663693812,0.7131510376930237
0.6498693025918831,0.7159056663513184
0.6460263423746935,0.7177990674972534
0.6426065126022735,0.7169104814529419
0.6379069868131443,0.7200888395309448
0.6346717961602071,0.7210526466369629
0.633512825111942,0.7203691005706787
0.6276922380117546,0.7245659828186035
0.6253790420436403,0.7236295342445374
0.6223725805914899,0.7264183163642883
0.6205498460931315,0.7259466648101807
0.6171819226772755,0.7276555299758911
